"","date","depth_m","dataset_id","seaTemp","seaSal","seaPH","seaTCO2","seaTA","seaDO","seaChl","seaSi","seaNH4","seaNO3","seaNO2","seaPO3","distanceSho","huc8","ta_hucMean","ta_hucMax","ta_hucMin","numberRiv_15km","composite_fw_expose","flowYear_cfs","flowYear_m3s","distanceRiv","soilpH_hucMean","soilpH_hucMax","lat","lon","latInteger","year","month","day","upwell","upwellN"
"531",2011-08-26,40.24,23,11.174,33.695,7.78655547879542,2152.7,2241,156.2,NA,18.55,1.91,18.68,0.5,1.78,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"532",2011-08-26,49.87,23,10.753,33.719,7.74735273800584,2169.6,2244.1,140.05,NA,21.97,1.63,20.64,0.46,1.92,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"533",2011-08-26,60.32,23,10.386,33.743,7.73506501607011,2164,2243.2,128.7,NA,24.68,0.77,22.07,0.45,1.96,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"534",2011-08-26,79.7,23,10.293,33.788,7.69668476496394,2190.6,2247.6,115.09,NA,28.64,1.43,22.86,0.47,2.14,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"535",2011-08-26,100.21,23,10.193,33.797,7.68644415927321,2190.4,2245.9,106.7,NA,29.36,1.25,23.31,0.46,2.16,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"536",2011-08-26,124.43,23,10.045,33.836,7.64944213605644,2208.3,2249.5,94.1,NA,33.5,1.51,24.58,0.49,2.33,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"537",2011-08-26,149.61,23,9.613,33.91,7.62169269973797,2218.4,2258.3,77.6,NA,38.18,1.21,26.74,0.44,2.42,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"538",2011-08-26,200.16,23,9.219,33.973,7.60873144044795,2235.9,2263,68.93,NA,41.78,0.78,28.5,0.34,2.51,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"539",2011-08-26,254.07,23,8.529,34.074,7.58085345757578,2246.7,2274.3,53.63,NA,45.74,0.34,30.46,0.25,2.59,6.77543433453891,"18060015",3538.62857142857,7560,480,3,3.1820022091405,561.159,15.8902271712,7282.19972684247,62.319452125244,80,36.79,-121.87,37,2011,8,26,1.071,8.239
"540",2011-08-26,3.72,23,12.87,33.676,8.08594786442093,2037.3,2251.3,287.54,NA,2.17,0.1,3.99,0.09,0.34,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"541",2011-08-26,10.22,23,11.171,33.658,7.83987051859147,2136.8,2239,172.6,NA,16.29,0.87,16.73,0.29,1.46,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"542",2011-08-26,15,23,10.842,33.694,7.78494886077709,2156.1,2243.4,156.9,NA,20.05,0.98,19.68,0.33,1.75,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"543",2011-08-26,19.58,23,10.719,33.713,7.76300356947816,2159.8,2242.3,146.37,NA,22.02,1.19,20.42,0.34,1.83,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"544",2011-08-26,29.9,23,10.53,33.755,7.73308114248402,2170.8,2243.8,127.5,NA,24.53,1.35,21.47,0.36,1.96,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"545",2011-08-26,39.88,23,10.449,33.768,7.71441157760344,2180.9,2243.4,130.6,NA,25.96,1.41,22.15,0.38,2.03,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"546",2011-08-26,50.46,23,10.373,33.772,7.71076459770034,2177.4,2243.9,116.2,NA,26.15,1.14,22.67,0.37,2.03,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"547",2011-08-26,59.95,23,10.318,33.791,7.69057641860037,2187.2,2242.9,111.61,NA,28.12,1.37,23.09,0.4,2.11,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"548",2011-08-26,80.03,23,9.732,33.894,7.63596002789394,2213.9,2256.1,82.3,NA,35.8,1.26,26.17,0.43,2.35,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"549",2011-08-26,99.95,23,9.701,33.899,7.6399961520737,2214.8,2254.3,84.91,NA,35.99,1.24,26.25,0.37,2.36,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"550",2011-08-26,125.05,23,8.973,34.008,7.59757685687671,2237.6,2265.3,61.3,NA,43.31,0.56,29.86,0.24,2.52,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"551",2011-08-26,150.99,23,8.719,34.045,7.58572044302213,2244.1,2268.5,57.43,NA,45.63,0.36,30.9,0.21,2.56,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"552",2011-08-26,200.15,23,8.359,34.102,7.57324638252494,2253.4,2272.1,48,NA,48.49,0.13,32.27,0.15,2.62,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"553",2011-08-26,251.07,23,8.249,34.107,7.56714050538484,2263.5,2276.3,47.07,NA,51,0.1,32.64,0.18,2.65,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"554",2011-08-26,287.75,23,8.135,34.118,7.56277284136855,2259.2,2277.4,45.31,NA,51.81,0.08,32.76,0.18,2.66,4.85944556955242,"18060015",3538.62857142857,7560,480,4,3.6210385294296,33.12,0.937852416,5441.25649373377,62.319452125244,80,36.8,-121.85,37,2011,8,26,1.071,8.239
"555",2011-08-26,0,28,14.1,33.21,NA,2047.5,2246.52,252.7796829,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2011,8,26,0.85,4.369
"556",2011-08-28,4.61,23,13.663,33.372,8.03870778998542,2030.3,2236.6,263.09,8.2593,2.64,0.02,3.49,0.29,0.58,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"557",2011-08-28,10.07,23,12.42,33.368,7.9500171137848,2065.3,2225.7,230.17,5.5269,6.18,0.04,8.64,0.41,0.91,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"558",2011-08-28,20.8,23,11.931,33.386,7.920552175234,2085,2224.1,206.7,NA,9.01,0,11.6,0.37,1.12,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"559",2011-08-28,30.72,23,11.389,33.434,7.88643518888931,2101.4,2228.4,192.58,0.9315,12.19,0,14.7,0.23,1.31,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"560",2011-08-28,39.68,23,11.324,33.459,7.85647768445507,2109.1,2224.7,179.2,NA,13.6,0.02,15.53,0.25,1.37,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"561",2011-08-28,50.84,23,10.649,33.566,7.7895494194316,2136.6,2232.9,155.18,NA,18.56,0.01,19.25,0.17,1.61,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"562",2011-08-28,60.01,23,10.19,33.671,7.75624674597118,2158.4,2236.6,132.7,NA,22.8,0.05,21.87,0.16,1.79,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"563",2011-08-28,69.9,23,9.955,33.749,7.73229416064231,2172,2243.6,124.21,NA,24.82,0.04,23.16,0.18,1.88,4.69892719587398,"18060013",5059.69863731656,36800,471,21,0.025433285360428,0.044,0.0012459392,4410.79802165096,67.1936659179238,79,34.43,-120.49,34,2011,8,28,0.642,0.396
"564",2011-08-28,3.09,23,14.619,33.398,8.08654165184534,2009.8,2234,283.74,9.4392,0.74,0.04,0.31,0.13,0.43,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"565",2011-08-28,9.93,23,12.705,33.363,7.97682882315855,2062.1,2228.1,236.24,5.7753,5.34,0.03,7.29,0.36,0.85,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"566",2011-08-28,15.1,23,12.576,33.366,7.95266309262493,2070.7,2227.8,226.17,NA,6.57,0.02,8.77,0.4,0.95,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"567",2011-08-28,20.1,23,12.54,33.393,7.93534773072234,2080.3,2226.8,216.98,NA,7.98,0.04,9.97,0.42,1.04,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"568",2011-08-28,30.18,23,12.054,33.4,7.91311161559516,2088.6,2223.6,207.68,1.389,9.39,0.07,11.79,0.35,1.15,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"569",2011-08-28,37.67,23,11.831,33.404,7.90783148787608,2093.7,2224,206.32,NA,9.9,0.06,12.3,0.31,1.18,3.7636975047425,"18060013",5059.69863731656,36800,471,22,0.0283679161216903,0.115,0.003256432,2246.0200191476,67.1936659179238,79,34.43,-120.43,34,2011,8,28,0.642,0.396
"570",2011-08-30,2.94,23,18.641,33.486,8.05751650442921,1997.2,2236.8,267.23,0.3788,1.76,0.07,0.22,0.03,0.33,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"571",2011-08-30,9.92,23,16.721,33.468,8.07439858191871,2004.5,2237.9,265.76,0.5237,1.93,0.13,0.16,0.04,0.36,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"572",2011-08-30,14.86,23,16.011,33.42,8.06880364539075,2005.7,2233,262.3,NA,2.99,0.11,0.34,0.05,0.38,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"573",2011-08-30,19.83,23,15.251,33.383,8.03943347794396,2023.3,2234.5,260.25,NA,4.41,0.16,1.11,0.14,0.47,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"574",2011-08-30,29.87,23,13.165,33.324,7.95872450667173,2066.8,2229.5,226.51,0.7866,7.26,0.89,7.14,0.63,0.91,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"575",2011-08-30,40.18,23,11.95,33.326,7.89124553739245,2101.2,2225.9,194.4,NA,10.47,1.58,13.34,0.9,1.22,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"576",2011-08-30,49.87,23,11.484,33.388,7.88214505525653,2099.5,2223.2,195.42,NA,11.35,0.27,14.1,0.28,1.26,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"577",2011-08-30,59.95,23,10.825,33.438,7.85895291677983,2111.7,2225.6,179.3,NA,13.84,0.06,16.03,0.11,1.36,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"578",2011-08-30,67.96,23,10.602,33.468,7.85245965818416,2116.5,2224.4,179.4,NA,15.08,0.07,16.76,0.08,1.41,3.67199385251339,"18070301",4834.5717948718,9600,1,11,0.168403674556164,0.88,0.024918784,3711.82812727421,71.001846073107,80,33.48,-117.77,33,2011,8,30,0.606,0.026
"579",2011-08-30,3.08,23,18.461,33.438,8.0653198191936,1995.3,2236.7,269.32,0.7659,2.69,0.06,-0.01,0.05,0.33,1.60320906303887,"18070301",4834.5717948718,9600,1,10,0.207320209172518,0.88,0.024918784,2290.52716806337,71.001846073107,80,33.49,-117.75,33,2011,8,30,0.606,0.026
"580",2011-08-30,10.41,23,16.941,33.404,8.05372286372133,2012,2236.6,271.47,1.1426,3.4,0.03,0.11,0.06,0.37,1.60320906303887,"18070301",4834.5717948718,9600,1,10,0.207320209172518,0.88,0.024918784,2290.52716806337,71.001846073107,80,33.49,-117.75,33,2011,8,30,0.606,0.026
"581",2011-08-30,14.87,23,15.415,33.385,8.037106870092,2024.3,2237.4,263.62,NA,3.93,0.03,0.22,0.07,0.44,1.60320906303887,"18070301",4834.5717948718,9600,1,10,0.207320209172518,0.88,0.024918784,2290.52716806337,71.001846073107,80,33.49,-117.75,33,2011,8,30,0.606,0.026
"582",2011-08-30,19.81,23,14.224,33.337,8.00283108330253,2052.4,2235.6,248.74,NA,5.17,0.23,0.78,0.19,0.6,1.60320906303887,"18070301",4834.5717948718,9600,1,10,0.207320209172518,0.88,0.024918784,2290.52716806337,71.001846073107,80,33.49,-117.75,33,2011,8,30,0.606,0.026
"583",2011-08-30,31.62,23,12.946,33.299,7.95680444308338,2077.7,2231.4,230.89,0.886,7.12,1.04,4.9,0.63,0.89,1.60320906303887,"18070301",4834.5717948718,9600,1,10,0.207320209172518,0.88,0.024918784,2290.52716806337,71.001846073107,80,33.49,-117.75,33,2011,8,30,0.606,0.026
"584",2011-08-31,1,36,11.97,33.2,7.932,NA,2217.3,NA,NA,NA,NA,NA,NA,NA,0,"18060009",4480.42391304348,39800,543,5,1.03172657129884,107.538,3.0451320384,3054.53271377343,69.8626089002545,80,34.7188,-120.6088,35,2011,8,31,0.593,1.595
"585",2011-09-02,0,28,14.2,33.41,NA,2091.3,2259.04,231.9290996,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2011,9,2,0.191,1.684
"586",2011-09-09,0,27,12.2,33.43,NA,NA,2243.33,267.569856746127,NA,NA,NA,NA,NA,NA,1.6177083701758,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2011,9,9,1.047,6.323
"587",2011-09-09,0,28,12.2,33.43,NA,2120.9,2243.33,267.5698567,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2011,9,9,1.047,6.323
"588",2011-09-10,0,27,15.75,33.58,7.91,2071.7,2240.75,322.622259745897,NA,NA,NA,NA,NA,NA,0.076269937338161,"18070304",4083.22610899873,13600,144,10,0.225450499446448,43.472,1.2309879296,10477.7408598325,70.6794178505094,84,32.6692,-117.2453,33,2011,9,10,0.008,0
"589",2011-09-10,0,27,18.35,34.1,7.96,2008.56,2247.22,288.697401470519,NA,NA,NA,NA,NA,NA,0,"18070304",4083.22610899873,13600,144,6,0.250774293708575,0.763,0.0216057184,7254.68783164259,70.6794178505094,84,32.8636,-117.2548,33,2011,9,10,0.008,0
"590",2011-09-10,0,27,17.88,33.86,8.09,2017.61,2240.48,293.192757978503,NA,NA,NA,NA,NA,NA,0,"18070301",4834.5717948718,9600,1,11,0.337595400266181,0.161,0.0045590048,125.253778632678,71.001846073107,80,33.4307,-117.6318,33,2011,9,10,0.008,0
"591",2011-09-10,0,27,18.44,33.85,8.04,2029.65,2236.82,290.540166165522,NA,NA,NA,NA,NA,NA,0,"18070204",4031.77777777778,7500,28,14,0.616097395902782,0.056,0.0015857408,106.816390974038,74.7247013323493,81,33.561,-117.8228,34,2011,9,10,-0.127,-0.099
"592",2011-09-10,0,27,19.53,33.59,8.11,1953.88,2214.77,291.833238406281,NA,NA,NA,NA,NA,NA,0.135581688077273,"18070104",7759.13020833333,39600,1228.66666666667,3,0.00084645937965583,0.029,0.0008211872,2483.64059535399,71.5098210639818,84,33.7409,-118.404,34,2011,9,10,-0.127,-0.099
"593",2011-09-10,0,27,18.65,33.13,8.05,2053.32,2239.86,281.483778120994,NA,NA,NA,NA,NA,NA,1.52042590080932,"18070104",7759.13020833333,39600,1228.66666666667,17,0.167558702906303,1.41,0.039926688,426.458097029767,71.5098210639818,84,34.0114,-118.8179,34,2011,9,10,-0.127,-0.099
"594",2011-09-10,0,27,16.22,32.2,7.99,2115.8,2296.38,302.139634808612,NA,NA,NA,NA,NA,NA,0.042526010206243,"18070101",5468.14814814815,22400,3280,9,3.86596523651801,94.104,2.6647241472,942.389229086099,68.5158976939065,80,34.2743,-119.2987,34,2011,9,10,-0.127,-0.099
"595",2011-09-10,0,27,17.65,34.72,7.65,1980.09,2245.47,285.266289531529,NA,NA,NA,NA,NA,NA,0.528533731560352,"18060013",5059.69863731656,36800,471,12,0.295455152424383,1.695,0.047996976,1338.1812064657,67.1936659179238,79,34.4063,-119.8432,34,2011,9,10,-0.127,-0.099
"596",2011-09-10,0,27,12.7,33.28,7.8,2135.63,2249.67,228.359087805002,NA,NA,NA,NA,NA,NA,0.720263616614587,"18010109",2468.21052631579,5600,1110,10,69.2837717639772,2724.378,77.1456669504,1118.94052456185,55.6792147676667,74,38.4409,-123.1257,38,2011,9,10,0.024,0.142
"597",2011-09-10,0,27,13.6,33.29,7.8,2118.89,2266.94,193.283004650486,NA,NA,NA,NA,NA,NA,0,"18010109",2468.21052631579,5600,1110,19,4.24684724560413,2.048,0.0579928064,14.1450754167418,55.6792147676667,74,38.5479,-123.2968,39,2011,9,10,0.388,1.356
"598",2011-09-10,0,27,13.5,33.76,7.61,NA,2278.93,208.669578174798,NA,NA,NA,NA,NA,NA,0.180748170103906,"18010108",1652.24,3200,226,22,4.98679183488223,5.942,0.1682584256,45.2248169416965,53.4812943328349,75,38.8663,-123.655,39,2011,9,10,0.388,1.356
"599",2011-09-11,0,27,14.32,34.93,8.01,2052.75,2244.2,319.87354028467,NA,NA,NA,NA,NA,NA,0,"18060006",4890.35732323232,30400,711,10,0.571244685195444,9.182,0.2600048576,831.651861583081,65.2680631897772,81,35.1412,-120.646,35,2011,9,11,-0.664,-2.104
"600",2011-09-11,0,27,12.63,33.91,7.56,2153.7,2244,337.023753102073,NA,NA,NA,NA,NA,NA,0.479972374795387,"18060006",4890.35732323232,30400,711,16,0.686089423213798,0.184,0.0052102912,201.665701208989,65.2680631897772,81,35.5817,-121.1214,36,2011,9,11,-0.646,-2.269
"601",2011-09-11,0,27,12.86,33.58,7.74,2101.62,2230.4,362.97625742059,NA,NA,NA,NA,NA,NA,0,"18060006",4890.35732323232,30400,711,17,2.66116941051123,5.132,0.1453218176,60.1542162274152,65.2680631897772,81,35.9829,-121.4922,36,2011,9,11,-0.646,-2.269
"602",2011-09-11,0,27,12.41,33.83,7.88,2063.5,2227.25,345.064534124135,NA,NA,NA,NA,NA,NA,1.56884463960059,"18060006",4890.35732323232,30400,711,18,0.640132650661406,0.057,0.0016140576,851.645363934517,65.2680631897772,81,36.4484,-121.9287,36,2011,9,11,-0.646,-2.269
"603",2011-09-11,0,27,14.04,33.91,7.94,2060.94,2226.8,318.925853881856,NA,NA,NA,NA,NA,NA,2.39409084729719,"18060015",3538.62857142857,7560,480,10,0.381298443266548,0.218,0.0061730624,4033.97031582632,62.319452125244,80,36.6216,-121.9045,37,2011,9,11,-0.629,-4.208
"604",2011-09-11,0,27,16.24,34.24,7.88,2133.34,2278.64,317.12640410513,NA,NA,NA,NA,NA,NA,2.36763609020831,"18060015",3538.62857142857,7560,480,13,1.23729124559233,4.284,0.1213091712,1689.72293359075,62.319452125244,80,36.9496,-122.0575,37,2011,9,11,-0.629,-4.208
"605",2011-09-11,0,27,13.11,34.21,8.1,1942.14,2228.62,405.893880723193,NA,NA,NA,NA,NA,NA,1.60294608783321,"18050006",3019.0989010989,8000,880,16,0.84999435381637,1.62,0.045873216,942.757230869405,57.464115702323,77,37.2322,-122.4151,37,2011,9,11,-0.629,-4.208
"606",2011-09-11,0,27,16.56,33.36,8.2,1904.15,2218.04,420.852955731149,NA,NA,NA,NA,NA,NA,2.2787530250646,"18050006",3019.0989010989,8000,880,16,1.41049389554159,0.854,0.0241825472,19.5099841177415,57.464115702323,77,37.5245,-122.5176,38,2011,9,11,-0.408,-2.362
"607",2011-09-11,0,37,NA,NA,NA,2046.99,2238.04,NA,NA,NA,NA,NA,NA,NA,1.71594232426026,"18010109",2468.21052631579,5600,1110,12,0.773093149506052,0.994,0.0281468992,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2011,9,11,-0.408,-2.362
"608",2011-09-11,0,27,11.9,33.69,7.65,2119.73,2252.75,234.519460343781,NA,NA,NA,NA,NA,NA,1.34290172846368,"18010108",1652.24,3200,226,22,5.82111879508483,0.751,0.0212659168,1071.33886807488,53.4812943328349,75,39.2823,-123.8028,39,2011,9,11,-0.279,-0.772
"609",2011-09-11,0,27,12.1,33.61,7.64,2139.31,2249.74,222.645926218614,NA,NA,NA,NA,NA,NA,0.460744188349724,"18010108",1652.24,3200,226,14,1.76083760001175,0.461,0.0130540448,816.31761037116,53.4812943328349,75,39.5988,-123.7878,40,2011,9,11,0.119,0.527
"610",2011-09-11,0,27,11.6,33.67,7.75,2176.76,2260.19,205.687503318394,NA,NA,NA,NA,NA,NA,0,"18010102",1993.06896551724,12000,150,7,42.6043104016841,0.101,0.0028599968,311.335928939432,53.9248192697967,75,40.6974,-124.2754,41,2011,9,11,0.179,1.251
"611",2011-09-11,0,27,13.2,33.76,7.71,2208.19,2268.1,189.344357001604,NA,NA,NA,NA,NA,NA,1.09896647919367,"18010102",1993.06896551724,12000,150,12,4.63507181214398,1.899,0.0537736032,487.070630756445,53.9248192697967,75,41.0571,-124.1495,41,2011,9,11,0.179,1.251
"612",2011-09-12,0,27,14.95,32.85,7.79,2081.53,2212.25,316.232490971712,NA,NA,NA,NA,NA,NA,0.711033942678972,"18050005",1971.75757575758,6400,60,21,1.35663015356493,9.137,0.2587306016,229.41605841232,61.4284765489768,84,37.858,-122.5746,38,2011,9,12,0.256,1.426
"613",2011-09-12,0,27,15.5,32.92,7.89,2033.49,2206.03,326.643901616994,NA,NA,NA,NA,NA,NA,2.02473771529821,"18050005",1971.75757575758,6400,60,19,0.167750057411063,0.428,0.0121195904,657.296076223831,61.4284765489768,84,37.8968,-122.7113,38,2011,9,12,0.256,1.426
"614",2011-09-12,0,27,15.63,33.16,7.98,2024.33,2235.72,314.690770788815,NA,NA,NA,NA,NA,NA,0.587985362036562,"18050005",1971.75757575758,6400,60,29,0.800015578923828,2.303,0.0652135904,389.478501533625,61.4284765489768,84,38.025,-122.8834,38,2011,9,12,0.256,1.426
"615",2011-09-12,0,27,13.3,33.1,7.97,2069.99,2263.34,167.136007522022,NA,NA,NA,NA,NA,NA,0,"18010101",783.998095238095,3880,110.2,7,0.446699330103199,2.555,0.072349424,2605.57518069805,53.1843009733119,71,41.727,-124.1521,42,2011,9,12,-0.24,-1.049
"616",2011-09-12,0,27,12.4,33.11,7.95,2052.96,2253.59,202.215332910424,NA,NA,NA,NA,NA,NA,0,"18010101",783.998095238095,3880,110.2,19,137.022274464289,2775.317,78.5880964256,582.474385496375,53.1843009733119,71,42.042,-124.2644,42,2011,9,12,-0.24,-1.049
"617",2011-09-12,0,27,11.6,33.4,7.83,2111.48,2268.56,217.324192913936,NA,NA,NA,NA,NA,NA,1.06354727861311,"18010101",783.998095238095,3880,110.2,23,22.0086361986343,6.304,0.1785091072,62.0214012924209,53.1843009733119,71,42.0684,-124.3148,42,2011,9,12,-0.24,-1.049
"618",2011-09-12,0,27,10.8,33,7.76,2139.88,2238.37,218.571695919413,NA,NA,NA,NA,NA,NA,0.557666874764698,"17100311",1200,1700,700,5,277.986068137184,12016.003,340.2547537504,1240.73565046191,53.5661523752338,70,42.4102,-124.4253,42,2011,9,12,-0.24,-1.049
